bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
1.17691,1.17684,1.17708,1.17666,1.177,1.17692,1.17716,1.17675,804
1.17684,1.17664,1.17695,1.17648,1.17692,1.17672,1.17702,1.17656,1018
1.17664,1.17708,1.17712,1.17662,1.17672,1.17716,1.1772,1.1767,1127
1.17708,1.17684,1.17711,1.17665,1.17716,1.17692,1.1772,1.17675,1228
1.17684,1.17671,1.17693,1.17656,1.17692,1.1768,1.17701,1.17664,1299
1.17671,1.17669,1.17705,1.17654,1.1768,1.17677,1.17715,1.17663,1370
1.17669,1.17653,1.17677,1.17648,1.17677,1.17662,1.17686,1.17655,995
1.17653,1.17645,1.17662,1.17635,1.17662,1.17654,1.1767,1.17643,673
1.17645,1.17475,1.17645,1.17457,1.17654,1.17486,1.17654,1.17465,2367
1.17475,1.17483,1.1751,1.17448,1.17486,1.17492,1.17518,1.17456,2286
1.17483,1.17499,1.17501,1.1747,1.17492,1.17506,1.17508,1.17477,1372
1.17499,1.17501,1.17506,1.17456,1.17506,1.17509,1.17512,1.17463,1542
1.17501,1.17526,1.17529,1.17485,1.17509,1.17535,1.17537,1.17492,1164
1.17526,1.1752,1.17544,1.17511,1.17535,1.17528,1.17553,1.17519,1035
1.1752,1.17551,1.17551,1.1749,1.17528,1.17558,1.1756,1.17498,1275
1.17551,1.1753,1.17554,1.17505,1.17558,1.17538,1.17563,1.17513,1205
1.1753,1.17477,1.17532,1.17477,1.17538,1.17486,1.1754,1.17485,1067
1.17477,1.17413,1.175,1.17409,1.17486,1.17422,1.17509,1.17418,1176
1.17413,1.17427,1.17452,1.17399,1.17422,1.17435,1.17461,1.17406,1078
1.17427,1.17359,1.17441,1.17327,1.17435,1.17369,1.17449,1.17335,2095
1.17359,1.17323,1.17372,1.17315,1.17369,1.17331,1.17381,1.17324,2188
1.17323,1.17324,1.17348,1.17316,1.17331,1.17332,1.17356,1.17324,1389
1.17324,1.17316,1.17325,1.17267,1.17332,1.17324,1.17333,1.17276,2352
1.17316,1.17357,1.17361,1.17287,1.17324,1.17365,1.17369,1.17295,1758
1.17357,1.17376,1.17381,1.17346,1.17365,1.17385,1.1739,1.17352,1373
1.17376,1.17371,1.17409,1.17358,1.17385,1.1738,1.17418,1.17365,1579
1.17371,1.17359,1.1738,1.17346,1.1738,1.17367,1.17389,1.17354,1376
1.17359,1.17398,1.17403,1.17353,1.17367,1.17406,1.17411,1.17361,1293
1.17398,1.17488,1.17489,1.1739,1.17406,1.17496,1.17497,1.17399,2145
1.17488,1.17479,1.17492,1.17443,1.17496,1.17488,1.17501,1.17451,1437
1.17479,1.17461,1.17508,1.17442,1.17488,1.1747,1.17517,1.17451,1594
1.17461,1.17473,1.17492,1.17434,1.1747,1.17481,1.17501,1.17442,1281
1.17473,1.17522,1.17554,1.17458,1.17481,1.17532,1.17562,1.17467,2653
1.17522,1.17518,1.1753,1.1749,1.17532,1.17527,1.17539,1.17497,1810
1.17518,1.17532,1.17551,1.17517,1.17527,1.17539,1.17559,1.17525,1035
1.17532,1.17509,1.17546,1.17492,1.17539,1.17518,1.17554,1.175,940
1.17509,1.17543,1.17544,1.17471,1.17518,1.17549,1.17552,1.17481,1694
1.17543,1.1754,1.17569,1.17537,1.17549,1.17547,1.17576,1.17544,1179
1.1754,1.17471,1.17568,1.17466,1.17547,1.1748,1.17579,1.17475,1757
1.17471,1.17427,1.17504,1.17425,1.1748,1.17436,1.17513,1.17434,2470
1.17427,1.1742,1.17445,1.17361,1.17436,1.17428,1.17454,1.17369,2933
1.1742,1.1742,1.17432,1.17359,1.17428,1.17429,1.17441,1.17367,2312
1.1742,1.17431,1.17449,1.17396,1.17429,1.1744,1.17458,1.17403,1331
1.17431,1.17475,1.17476,1.17412,1.1744,1.17484,1.17484,1.17421,1756
1.17475,1.17485,1.17486,1.174,1.17484,1.17493,1.17495,1.17409,2775
1.17485,1.17507,1.17512,1.17418,1.17493,1.17516,1.17518,1.17427,2469
1.17507,1.17576,1.17609,1.17487,1.17516,1.17585,1.17617,1.17497,2192
1.17576,1.17621,1.17627,1.17559,1.17585,1.1763,1.17636,1.17567,1197
1.17621,1.1761,1.17649,1.17609,1.1763,1.17618,1.17657,1.17618,1564
1.1761,1.1768,1.17684,1.17589,1.17618,1.17689,1.17692,1.17597,1275
1.1768,1.17659,1.17687,1.17645,1.17689,1.17668,1.17696,1.17654,1795
1.17659,1.17646,1.17695,1.17638,1.17668,1.17654,1.17704,1.17646,2076
1.17646,1.17601,1.17656,1.1758,1.17654,1.17609,1.17664,1.17589,1982
1.17601,1.17595,1.17635,1.17581,1.17609,1.17603,1.17643,1.1759,1705
1.17595,1.17554,1.17608,1.17549,1.17603,1.17561,1.17616,1.17557,1545
1.17554,1.17572,1.17594,1.17544,1.17561,1.17581,1.17603,1.17552,1799
1.17572,1.17619,1.1763,1.17559,1.17581,1.17628,1.17638,1.17568,1968
1.17619,1.17614,1.17634,1.17599,1.17628,1.17623,1.17643,1.17607,1475
1.17614,1.17586,1.17624,1.17547,1.17623,1.17595,1.17633,1.17555,1925
1.17586,1.17621,1.17634,1.17582,1.17595,1.17627,1.17643,1.1759,2241
1.17621,1.17614,1.17668,1.17604,1.17627,1.17623,1.17677,1.17612,2467
1.17614,1.17639,1.17685,1.17594,1.17623,1.17648,1.17694,1.17601,2263
1.17639,1.17688,1.17738,1.17634,1.17648,1.17697,1.17745,1.17643,2628
1.17688,1.17648,1.17708,1.1764,1.17697,1.17656,1.17719,1.17649,2428
1.17648,1.17584,1.17659,1.1757,1.17656,1.17593,1.17668,1.17579,2378
1.17584,1.17547,1.17584,1.17532,1.17593,1.17556,1.17593,1.17541,1986
1.17547,1.17559,1.17585,1.17512,1.17556,1.17568,1.17594,1.1752,2172
1.17559,1.17663,1.17666,1.17559,1.17568,1.17672,1.17674,1.17567,3390
1.17663,1.17629,1.17684,1.17622,1.17672,1.17638,1.17693,1.17631,2869
1.17629,1.17648,1.17687,1.17622,1.17638,1.17657,1.17695,1.17632,2236
1.17648,1.17648,1.17675,1.1762,1.17657,1.17658,1.17685,1.17626,1778
1.17648,1.17618,1.17663,1.17611,1.17658,1.17625,1.17672,1.17619,1811
1.17618,1.17616,1.17629,1.17601,1.17625,1.17625,1.17639,1.17609,1321
1.17616,1.17604,1.17634,1.17595,1.17625,1.17613,1.17643,1.17603,1577
1.17604,1.17594,1.17625,1.17591,1.17613,1.17602,1.17633,1.17598,1827
1.17594,1.17588,1.17619,1.17587,1.17602,1.17596,1.17627,1.17594,1060
1.17588,1.17653,1.17661,1.17587,1.17596,1.1766,1.17669,1.17595,958
1.17653,1.17644,1.17666,1.17639,1.1766,1.17653,1.17675,1.17647,606
1.17644,1.17725,1.17731,1.17631,1.17653,1.17734,1.17739,1.17639,1185
1.17725,1.1773,1.17738,1.17692,1.17734,1.17739,1.17748,1.177,1384
1.1773,1.17719,1.17729,1.17699,1.17739,1.17728,1.17739,1.17707,1026
1.17719,1.17753,1.17754,1.17711,1.17728,1.17761,1.17763,1.1772,1106
1.17753,1.17708,1.1776,1.17707,1.17761,1.17717,1.17769,1.17715,873
1.17708,1.17758,1.17763,1.17707,1.17717,1.17766,1.17771,1.17716,763
1.17758,1.17753,1.17776,1.1775,1.17766,1.17762,1.17784,1.17757,695
1.17753,1.17703,1.17755,1.1769,1.17762,1.1771,1.17764,1.17699,1139
1.17703,1.17704,1.17724,1.17696,1.1771,1.17712,1.17732,1.17702,684
1.17704,1.1769,1.17722,1.17688,1.17712,1.17698,1.17731,1.17697,639
1.1769,1.17672,1.17694,1.17668,1.17698,1.1768,1.17703,1.17675,517
1.17672,1.17697,1.17708,1.17672,1.1768,1.17705,1.17715,1.17679,612
1.17697,1.17706,1.17723,1.17697,1.17705,1.17714,1.17732,1.17706,500
1.17706,1.17725,1.17744,1.17699,1.17714,1.17732,1.17752,1.17708,952
1.17725,1.17707,1.17726,1.17689,1.17732,1.17714,1.17735,1.17698,743
1.17707,1.17719,1.17727,1.17706,1.17714,1.17728,1.17736,1.17713,366
1.17719,1.17724,1.17734,1.17703,1.17728,1.17733,1.17743,1.17711,419
1.17724,1.17723,1.17732,1.17715,1.17733,1.17731,1.17741,1.17724,266
1.17723,1.17741,1.17742,1.1772,1.17731,1.1775,1.1775,1.17728,394
1.17741,1.17745,1.17771,1.17739,1.1775,1.17753,1.17779,1.17746,450
1.17745,1.17682,1.17745,1.17682,1.17753,1.17691,1.17754,1.17691,523
1.17682,1.17669,1.17686,1.17654,1.17691,1.17678,1.17695,1.17661,455
1.17669,1.1768,1.17704,1.17669,1.17678,1.17689,1.17712,1.17677,423
1.1768,1.17686,1.17703,1.1767,1.17689,1.17693,1.17711,1.17678,459
1.17686,1.17684,1.17694,1.17662,1.17693,1.17692,1.17702,1.1767,1131
1.17684,1.17663,1.17689,1.17652,1.17692,1.17672,1.17696,1.1766,858
1.17663,1.1771,1.17719,1.1766,1.17672,1.17717,1.17728,1.17669,937
1.1771,1.17703,1.17745,1.17694,1.17717,1.17712,1.17753,1.17702,828
1.17703,1.17698,1.17704,1.17686,1.17712,1.17707,1.17713,1.17694,587
1.17698,1.17655,1.17698,1.1765,1.17707,1.17664,1.17706,1.17658,479
1.17655,1.17665,1.17677,1.17655,1.17664,1.17674,1.17685,1.17663,366
1.17665,1.17659,1.17668,1.17647,1.17674,1.17668,1.17676,1.17654,542
1.17659,1.17686,1.17691,1.17659,1.17668,1.17695,1.177,1.17668,369
1.17686,1.17688,1.17706,1.17676,1.17695,1.17696,1.17714,1.17684,323
1.17688,1.17704,1.17704,1.17688,1.17696,1.17712,1.17712,1.17696,136
1.17704,1.1772,1.1772,1.177,1.17712,1.17727,1.17729,1.17709,232
1.1772,1.1771,1.17729,1.17709,1.17727,1.17719,1.17737,1.17716,512
1.1771,1.17695,1.17713,1.17689,1.17719,1.17703,1.1772,1.17697,620
1.17695,1.17663,1.17695,1.17657,1.17703,1.17672,1.17703,1.17665,718
1.17663,1.17681,1.17684,1.17663,1.17672,1.1769,1.17692,1.17672,347
1.17681,1.17678,1.17704,1.17678,1.1769,1.17685,1.17712,1.17685,456
1.17678,1.17675,1.17692,1.17669,1.17685,1.17684,1.177,1.17676,628
1.17675,1.17668,1.17678,1.1766,1.17684,1.17677,1.17686,1.17669,617
1.17668,1.17682,1.17684,1.17662,1.17677,1.1769,1.17692,1.1767,384
1.17682,1.17647,1.17688,1.17647,1.1769,1.17652,1.17695,1.17652,618
1.17647,1.17659,1.17662,1.17647,1.17652,1.17666,1.17671,1.17652,387
1.17659,1.17688,1.17691,1.17659,1.17666,1.17697,1.17699,1.17667,501
1.17688,1.17685,1.17698,1.17682,1.17697,1.17694,1.17707,1.1769,418
1.17685,1.17675,1.177,1.1767,1.17694,1.17684,1.17708,1.17678,519
1.17675,1.17659,1.17708,1.17647,1.17684,1.17667,1.17716,1.17657,1135
1.17659,1.17663,1.17667,1.17641,1.17667,1.17671,1.17676,1.17651,398
1.17663,1.17679,1.17684,1.1766,1.17671,1.17688,1.17692,1.17668,206
1.17679,1.17685,1.17687,1.17678,1.17688,1.17694,1.17695,1.17687,82
1.17685,1.17684,1.17689,1.17676,1.17694,1.17693,1.17697,1.17685,184
1.17684,1.17695,1.17702,1.17683,1.17693,1.17703,1.17711,1.17692,100
1.17695,1.17703,1.17704,1.17694,1.17703,1.17712,1.17713,1.17703,106
1.17703,1.177,1.17709,1.17697,1.17712,1.17708,1.17717,1.17706,114
1.177,1.17699,1.17704,1.17697,1.17708,1.17708,1.17715,1.17706,107
1.17699,1.17697,1.17708,1.17694,1.17708,1.17706,1.17717,1.17702,152
1.17697,1.17711,1.17716,1.17681,1.17706,1.17723,1.17727,1.17693,249
1.17711,1.17701,1.17712,1.17694,1.17723,1.17714,1.17724,1.17709,207
1.17701,1.17663,1.17702,1.17657,1.17714,1.1771,1.17722,1.17678,440
1.17663,1.17533,1.17594,1.17513,1.1771,1.17566,1.17645,1.17551,28
1.17533,1.17579,1.17592,1.17513,1.17566,1.17607,1.17635,1.17566,34
1.17579,1.17617,1.17617,1.17569,1.17607,1.17642,1.17649,1.17607,23
1.17617,1.17601,1.17612,1.17601,1.17642,1.17648,1.17648,1.17637,4
1.17601,1.1768,1.1768,1.1768,1.17648,1.17742,1.17742,1.17742,1
1.1768,1.17704,1.17704,1.17704,1.17742,1.17756,1.17756,1.17756,1
1.17704,1.17747,1.17767,1.17744,1.17756,1.17772,1.17801,1.17772,9
1.17747,1.17744,1.17744,1.17744,1.17772,1.17775,1.17775,1.17775,1
1.17744,1.17711,1.17711,1.17711,1.17775,1.17773,1.17773,1.17773,1
1.17711,1.17739,1.17744,1.17706,1.17773,1.17791,1.17791,1.17756,12
1.17739,1.17737,1.17746,1.17705,1.17791,1.17762,1.17796,1.17744,29
1.17737,1.17731,1.17737,1.17714,1.17762,1.17793,1.17793,1.17762,11
1.17731,1.17761,1.17766,1.17731,1.17793,1.17793,1.17807,1.17782,33
1.17761,1.17749,1.17769,1.17749,1.17793,1.17801,1.17801,1.17801,7
1.17749,1.17755,1.17767,1.17755,1.17801,1.1778,1.17792,1.1778,8
1.17755,1.17709,1.17756,1.17699,1.1778,1.17764,1.17791,1.17746,18
1.17709,1.17715,1.17717,1.17708,1.17764,1.17754,1.17766,1.17742,15
1.17715,1.17714,1.17742,1.17713,1.17754,1.17764,1.17769,1.17748,50
1.17714,1.17719,1.17737,1.17719,1.17764,1.17774,1.17774,1.17762,4
1.17719,1.17726,1.17726,1.17708,1.17774,1.17747,1.17768,1.17747,17
1.17726,1.17731,1.17734,1.17723,1.17747,1.17757,1.1776,1.17724,32
1.17731,1.17726,1.17735,1.17724,1.17757,1.17752,1.1776,1.17748,41
1.17726,1.17735,1.17737,1.17725,1.17752,1.17749,1.17754,1.17749,26
1.17735,1.1774,1.17743,1.17735,1.17749,1.17758,1.1776,1.17748,63
1.1774,1.17742,1.17747,1.17737,1.17758,1.17754,1.17761,1.17752,62
1.17742,1.17738,1.1775,1.17734,1.17754,1.17753,1.1777,1.1775,169
1.17738,1.1774,1.17747,1.17721,1.17753,1.17754,1.17761,1.1774,72
1.1774,1.17741,1.17741,1.17739,1.17754,1.17755,1.17755,1.17753,2
1.17741,1.17743,1.17744,1.1774,1.17755,1.17757,1.17758,1.17754,13
1.17743,1.17749,1.17751,1.17744,1.17757,1.17762,1.17767,1.17758,24
1.17749,1.1774,1.1775,1.17738,1.17762,1.1776,1.17768,1.17756,68
1.1774,1.17726,1.17747,1.17719,1.1776,1.17741,1.1776,1.17733,297
1.17726,1.17719,1.17733,1.17719,1.17741,1.17732,1.17747,1.17732,216
1.17719,1.17736,1.1774,1.17711,1.17732,1.1775,1.17755,1.17724,213
1.17736,1.17729,1.17738,1.17721,1.1775,1.17741,1.17751,1.17734,167
1.17729,1.17732,1.17745,1.17726,1.17741,1.17743,1.1776,1.17737,228
1.17732,1.17731,1.17736,1.17731,1.17743,1.17742,1.17746,1.17742,13
1.17731,1.17734,1.1774,1.17732,1.17742,1.17745,1.1775,1.17742,51
1.17734,1.17727,1.17746,1.17718,1.17745,1.17737,1.17755,1.17727,152
1.17727,1.17722,1.17729,1.17721,1.17737,1.17731,1.17739,1.17731,50
1.17722,1.17711,1.17722,1.1771,1.17731,1.17721,1.17731,1.17721,25
1.17711,1.17709,1.17711,1.17707,1.17721,1.17721,1.17723,1.17717,60
1.17709,1.17711,1.17712,1.17707,1.17721,1.17723,1.17723,1.17718,31
1.17711,1.17732,1.17732,1.17711,1.17723,1.17744,1.17744,1.1772,59
1.17732,1.17742,1.17754,1.17732,1.17744,1.17753,1.17764,1.17744,89
1.17742,1.17746,1.17759,1.1774,1.17753,1.17756,1.1777,1.17748,92
1.17746,1.1775,1.17755,1.1774,1.17756,1.1776,1.17766,1.1775,107
1.1775,1.17741,1.17749,1.1773,1.1776,1.1775,1.1776,1.1774,88
1.17741,1.17736,1.17742,1.17735,1.1775,1.17746,1.17754,1.17745,105
1.17736,1.17751,1.17753,1.17737,1.17746,1.17762,1.17762,1.17746,102
1.17751,1.17789,1.17789,1.1775,1.17762,1.17799,1.17801,1.1776,270
1.17789,1.17824,1.17829,1.17786,1.17799,1.17834,1.17841,1.17796,542
1.17824,1.17847,1.17857,1.17818,1.17834,1.17858,1.17867,1.17828,281
1.17847,1.17841,1.17847,1.17838,1.17858,1.1785,1.17857,1.17847,49
1.17841,1.17841,1.17852,1.17828,1.1785,1.17851,1.17862,1.17837,164
1.17841,1.17805,1.17842,1.178,1.17851,1.17814,1.17851,1.17808,290
1.17805,1.17821,1.17822,1.17794,1.17814,1.1783,1.17832,1.17803,202
1.17821,1.17848,1.17853,1.1782,1.1783,1.17856,1.17861,1.17829,182
1.17848,1.17843,1.17848,1.17826,1.17856,1.17852,1.17858,1.17835,226
1.17843,1.17817,1.17848,1.17817,1.17852,1.17826,1.17856,1.17826,122
1.17817,1.17816,1.17828,1.17808,1.17826,1.17825,1.17836,1.17816,159
1.17816,1.17848,1.1785,1.17817,1.17825,1.17856,1.17857,1.17825,183
1.17848,1.17846,1.17859,1.17836,1.17856,1.17855,1.17868,1.17845,204
1.17846,1.17928,1.17928,1.17841,1.17855,1.17937,1.17937,1.17849,569
1.17928,1.17922,1.17946,1.17899,1.17937,1.17931,1.17956,1.17908,512
1.17922,1.17971,1.17995,1.17923,1.17931,1.17981,1.18003,1.17931,975
1.17971,1.17977,1.1798,1.17948,1.17981,1.17985,1.17989,1.17958,596
1.17977,1.17984,1.18012,1.17972,1.17985,1.17994,1.18021,1.17981,756
1.17984,1.17997,1.18014,1.17973,1.17994,1.18005,1.18021,1.17982,450
1.17997,1.17972,1.18006,1.17971,1.18005,1.17981,1.18014,1.17979,379
1.17972,1.17955,1.17982,1.17955,1.17981,1.17963,1.1799,1.17963,348
1.17955,1.17965,1.17969,1.17954,1.17963,1.17972,1.17976,1.17962,256
1.17965,1.17961,1.17983,1.1796,1.17972,1.17968,1.1799,1.17968,201
1.17961,1.17976,1.17991,1.17961,1.17968,1.17984,1.18,1.17968,432
1.17976,1.17992,1.17996,1.17975,1.17984,1.18001,1.18005,1.17983,262
1.17992,1.18005,1.18019,1.17991,1.18001,1.18012,1.18028,1.18,221
1.18005,1.18068,1.18074,1.17998,1.18012,1.18077,1.18082,1.18006,422
1.18068,1.18046,1.18071,1.18029,1.18077,1.18055,1.18081,1.18038,559
1.18046,1.18046,1.18072,1.18026,1.18055,1.18055,1.18082,1.18034,455
1.18046,1.18015,1.18056,1.18012,1.18055,1.18024,1.18066,1.18021,282
1.18015,1.18005,1.18022,1.18003,1.18024,1.18014,1.18031,1.18012,229
1.18005,1.18022,1.18024,1.17995,1.18014,1.1803,1.18033,1.18004,242
1.18022,1.18,1.18021,1.17999,1.1803,1.18008,1.1803,1.18008,155
1.18,1.17984,1.18011,1.17983,1.18008,1.17992,1.1802,1.17992,271
1.17984,1.17983,1.17991,1.17982,1.17992,1.17992,1.18,1.17991,129
1.17983,1.17976,1.1799,1.17969,1.17992,1.17985,1.17997,1.17977,172
1.17976,1.17993,1.17996,1.17973,1.17985,1.18001,1.18004,1.17982,237
1.17993,1.1797,1.18,1.17967,1.18001,1.17978,1.18008,1.17976,291
1.1797,1.17962,1.1797,1.17932,1.17978,1.1797,1.17978,1.1794,483
1.17962,1.17966,1.1797,1.17936,1.1797,1.17975,1.17978,1.17945,306
1.17966,1.17968,1.17977,1.17956,1.17975,1.17976,1.17986,1.17965,371
1.17968,1.17931,1.17968,1.17928,1.17976,1.1794,1.17977,1.17936,290
1.17931,1.17932,1.17948,1.17932,1.1794,1.1794,1.17957,1.1794,166
1.17932,1.17932,1.17947,1.17927,1.1794,1.1794,1.17954,1.17936,134
1.17932,1.17947,1.17948,1.17931,1.1794,1.17956,1.17957,1.17941,111
1.17947,1.17942,1.17952,1.17942,1.17956,1.1795,1.17961,1.1795,72
1.17942,1.17928,1.17941,1.17928,1.1795,1.17935,1.1795,1.17935,108
1.17928,1.17932,1.1794,1.17922,1.17935,1.17941,1.17947,1.1793,122
1.17932,1.17912,1.17932,1.17911,1.17941,1.1792,1.1794,1.1792,68
1.17912,1.17916,1.17921,1.17912,1.1792,1.17925,1.17929,1.17921,48
1.17916,1.17927,1.1793,1.17916,1.17925,1.17936,1.17939,1.17924,107
1.17927,1.17928,1.17932,1.17924,1.17936,1.17935,1.17941,1.17933,156
1.17928,1.17927,1.17937,1.17924,1.17935,1.17934,1.17946,1.17933,96
1.17927,1.17916,1.17927,1.17913,1.17934,1.17924,1.17935,1.17921,61
1.17916,1.17903,1.17916,1.179,1.17924,1.17911,1.17925,1.17909,93
1.17903,1.17922,1.17922,1.179,1.17911,1.1793,1.17931,1.17909,72
1.17922,1.17917,1.17921,1.17915,1.1793,1.17925,1.1793,1.17922,48
1.17917,1.17922,1.17929,1.17917,1.17925,1.17931,1.17938,1.17925,63
1.17922,1.17921,1.17927,1.17918,1.17931,1.1793,1.17936,1.17926,50
1.17921,1.17943,1.17943,1.17916,1.1793,1.17951,1.17951,1.17925,194
1.17943,1.17978,1.17978,1.17942,1.17951,1.17987,1.17987,1.17951,293
1.17978,1.17969,1.17978,1.17949,1.17987,1.17977,1.17987,1.17958,177
1.17969,1.17961,1.17968,1.17953,1.17977,1.1797,1.17977,1.17962,120
1.17961,1.1798,1.17986,1.17952,1.1797,1.17989,1.17996,1.1796,246
1.1798,1.17982,1.17992,1.17977,1.17989,1.1799,1.18,1.17986,255
1.17982,1.17967,1.17981,1.17962,1.1799,1.17975,1.1799,1.17971,150
1.17967,1.17962,1.17989,1.1796,1.17975,1.1797,1.17997,1.17969,350
1.17962,1.17971,1.1798,1.17956,1.1797,1.1798,1.17988,1.17965,132
1.17971,1.17981,1.17987,1.17971,1.1798,1.17989,1.17996,1.1798,216
1.17981,1.17955,1.17981,1.17941,1.17989,1.17963,1.17988,1.17949,293
1.17955,1.17988,1.17991,1.17955,1.17963,1.17995,1.17999,1.17964,265
1.17988,1.17965,1.17988,1.17965,1.17995,1.17974,1.17997,1.17974,163
1.17965,1.17968,1.17971,1.17956,1.17974,1.17977,1.1798,1.17964,146
1.17968,1.17953,1.1797,1.1795,1.17977,1.17961,1.17979,1.17958,265
1.17953,1.17926,1.17955,1.17926,1.17961,1.17933,1.17964,1.17933,284
1.17926,1.17939,1.1794,1.17918,1.17933,1.17947,1.17948,1.17927,212
1.17939,1.17937,1.17946,1.17928,1.17947,1.17945,1.17954,1.17937,153
1.17937,1.18037,1.1804,1.17882,1.17945,1.18044,1.18048,1.17891,1063
1.18037,1.18038,1.18054,1.1801,1.18044,1.18045,1.18063,1.18019,1322
1.18038,1.18045,1.18096,1.18028,1.18045,1.18053,1.18105,1.18036,1838
1.18045,1.18136,1.18154,1.18041,1.18053,1.18146,1.18163,1.18051,2386
1.18136,1.18094,1.18147,1.18086,1.18146,1.18103,1.18156,1.18095,1500
1.18094,1.1807,1.18094,1.18045,1.18103,1.18078,1.18102,1.18054,1319
1.1807,1.18117,1.1812,1.1807,1.18078,1.18125,1.18127,1.18078,1228
1.18117,1.18107,1.18123,1.18079,1.18125,1.18116,1.18132,1.18085,1134
1.18107,1.18072,1.1814,1.18071,1.18116,1.1808,1.18148,1.1808,1119
1.18072,1.18029,1.18094,1.18012,1.1808,1.18037,1.18103,1.18021,1483
1.18029,1.18111,1.18116,1.18028,1.18037,1.1812,1.18125,1.18036,1615
1.18111,1.18071,1.18126,1.18056,1.1812,1.18078,1.18134,1.18065,1455
1.18071,1.18076,1.18115,1.18042,1.18078,1.18085,1.18122,1.18052,2133
1.18076,1.18082,1.18099,1.1806,1.18085,1.1809,1.18107,1.18069,1475
1.18082,1.18167,1.18189,1.18082,1.1809,1.18175,1.18198,1.1809,1691
1.18167,1.18166,1.18202,1.18152,1.18175,1.18174,1.1821,1.18162,1429
1.18166,1.18145,1.1818,1.18142,1.18174,1.18153,1.18187,1.1815,1117
1.18145,1.1813,1.18156,1.18126,1.18153,1.18139,1.18165,1.18134,1147
1.1813,1.1808,1.18153,1.18079,1.18139,1.18088,1.18162,1.18088,1008
1.1808,1.1808,1.18104,1.18062,1.18088,1.18089,1.18113,1.1807,1081
1.1808,1.18127,1.18138,1.1808,1.18089,1.18135,1.18146,1.18088,955
1.18127,1.18068,1.18127,1.18059,1.18135,1.18076,1.18136,1.18068,1022
1.18068,1.18088,1.18095,1.18064,1.18076,1.18097,1.18104,1.18073,706
1.18088,1.18021,1.18095,1.18004,1.18097,1.18029,1.18104,1.18012,1480
1.18021,1.18085,1.18085,1.18008,1.18029,1.18093,1.18094,1.18015,1188
1.18085,1.18086,1.18119,1.18072,1.18093,1.18095,1.18127,1.1808,831
1.18086,1.18098,1.18117,1.18081,1.18095,1.18106,1.18126,1.1809,828
1.18098,1.1806,1.18104,1.18048,1.18106,1.18068,1.18112,1.18055,777
1.1806,1.18042,1.18092,1.18026,1.18068,1.1805,1.18099,1.18031,937
1.18042,1.18091,1.18133,1.18039,1.1805,1.181,1.18141,1.18048,1265
1.18091,1.17991,1.18091,1.17969,1.181,1.18001,1.18099,1.17977,2642
1.17991,1.17987,1.18021,1.17937,1.18001,1.17995,1.18028,1.17946,2056
1.17987,1.17959,1.17988,1.17941,1.17995,1.17967,1.17996,1.1795,1682
1.17959,1.1797,1.17972,1.17936,1.17967,1.17979,1.1798,1.17944,1044
1.1797,1.17963,1.1798,1.1795,1.17979,1.17971,1.17989,1.17957,853
1.17963,1.17838,1.17962,1.17835,1.17971,1.17845,1.17971,1.17843,1679
1.17838,1.17853,1.17861,1.17799,1.17845,1.17861,1.1787,1.17806,1928
1.17853,1.17869,1.17884,1.17847,1.17861,1.17877,1.17893,1.17855,823
1.17869,1.179,1.17908,1.17869,1.17877,1.17908,1.17917,1.17877,931
1.179,1.17883,1.17914,1.17875,1.17908,1.17891,1.17922,1.17883,1001
1.17883,1.17871,1.17904,1.17847,1.17891,1.17881,1.17912,1.17855,967
1.17871,1.17872,1.17891,1.17859,1.17881,1.17881,1.179,1.17866,975
1.17872,1.17797,1.17872,1.17776,1.17881,1.17805,1.1788,1.17785,1366
1.17797,1.17832,1.17836,1.17796,1.17805,1.17841,1.17845,1.17805,780
1.17832,1.17852,1.17873,1.17828,1.17841,1.1786,1.17882,1.17835,672
1.17852,1.17836,1.17876,1.1783,1.1786,1.17845,1.17884,1.17839,1089
1.17836,1.17872,1.17873,1.17825,1.17845,1.17881,1.17882,1.17834,847
1.17872,1.17891,1.17909,1.17872,1.17881,1.179,1.17917,1.17881,967
1.17891,1.17918,1.17933,1.17883,1.179,1.17927,1.17941,1.17892,1007
1.17918,1.17918,1.17928,1.17881,1.17927,1.17927,1.17937,1.1789,1062
1.17918,1.17918,1.17974,1.17914,1.17927,1.17927,1.17982,1.1792,1266
1.17918,1.17891,1.17918,1.17882,1.17927,1.17899,1.17927,1.17889,1033
1.17891,1.17899,1.17923,1.1787,1.17899,1.17908,1.17931,1.17879,1338
1.17899,1.17866,1.17902,1.17861,1.17908,1.17875,1.1791,1.17869,1098
1.17866,1.17845,1.17876,1.17842,1.17875,1.17854,1.17886,1.17851,1216
1.17845,1.17818,1.17858,1.17814,1.17854,1.17827,1.17867,1.17823,1045
1.17818,1.17791,1.1785,1.17781,1.17827,1.178,1.17859,1.17789,1075
1.17791,1.17798,1.17827,1.17784,1.178,1.17807,1.17835,1.17792,699
1.17798,1.17848,1.17856,1.17787,1.17807,1.17857,1.17865,1.17796,942
1.17848,1.1783,1.17882,1.17823,1.17857,1.17837,1.17891,1.17831,922
1.1783,1.17792,1.17832,1.17786,1.17837,1.17801,1.1784,1.17795,1142
1.17792,1.17817,1.17818,1.17781,1.17801,1.17826,1.17827,1.1779,979
1.17817,1.17801,1.17833,1.17791,1.17826,1.17809,1.17842,1.178,1106
