Date,SPY,MSFT,INTC,GS,AMZN,AAPL,.VIX
11/01/2017,227.100006,63.189999,36.950001,245.759995,799.02002,119.75,11.26
12/01/2017,226.529999,62.610001,36.709999,243.839996,813.640015,119.25,11.54
13/01/2017,227.050003,62.700001,36.790001,244.300003,817.140015,119.040001,11.23
17/01/2017,226.25,62.529999,36.799999,235.740005,809.719971,120,11.87
18/01/2017,226.75,62.5,36.759998,234.289993,807.47998,119.989998,12.48
19/01/2017,225.910004,62.299999,36.57,231.410004,809.039978,119.779999,12.78
20/01/2017,226.740005,62.740002,36.939999,232.199997,808.330017,120,11.54
23/01/2017,226.149994,62.959999,36.77,232.669998,817.880005,120.080002,11.77
24/01/2017,227.600006,63.52,37.619999,233.679993,822.440002,119.970001,11.07
25/01/2017,229.570007,63.68,37.799999,237.25,836.52002,121.879997,10.81
26/01/2017,229.330002,64.269997,37.560001,239.580002,839.150024,121.940002,10.63
27/01/2017,228.970001,65.779999,37.98,236.949997,835.77002,121.949997,10.58
30/01/2017,227.550003,65.129997,37.419998,233.899994,830.380005,121.629997,11.88
31/01/2017,227.529999,64.650002,36.82,229.320007,823.47998,121.349998,11.99
01/02/2017,227.619995,63.580002,36.52,230.669998,832.349976,128.75,11.81
02/02/2017,227.770004,63.169998,36.68,230.410004,839.950012,128.529999,11.93
03/02/2017,229.339996,63.68,36.52,240.949997,810.200012,129.080002,10.97
06/02/2017,228.929993,63.639999,36.27,239.979996,807.640015,130.289993,11.37
07/02/2017,228.940002,63.43,36.349998,239.619995,812.5,131.529999,11.29
08/02/2017,229.240005,63.34,36.380001,237.729996,819.710022,132.039993,11.45
09/02/2017,230.600006,64.059998,35.459999,241.550003,821.359985,132.419998,10.88
10/02/2017,231.509995,64,35.34,242.720001,827.460022,132.119995,10.85
13/02/2017,232.770004,64.720001,35.799999,246.270004,836.530029,133.289993,11.07
14/02/2017,233.699997,64.57,35.93,249.460007,836.390015,135.020004,10.74
15/02/2017,234.919998,64.529999,36.049999,250.539993,842.700012,135.509995,11.97
16/02/2017,234.720001,64.519997,36.41,249.440002,844.140015,135.350006,11.76
17/02/2017,235.089996,64.620003,36.48,250.380005,845.070007,135.720001,11.49
21/02/2017,236.490005,64.489998,36.52,251.759995,856.440002,136.699997,11.57
22/02/2017,236.279999,64.360001,36.07,251.729996,855.609985,137.110001,11.74
23/02/2017,236.440002,64.620003,36.18,251.190002,852.190002,136.529999,11.71
24/02/2017,236.740005,64.620003,36.529999,247.350006,845.23999,136.660004,11.47
27/02/2017,237.110001,64.230003,36.509998,249.330002,848.640015,136.929993,12.09
28/02/2017,236.470001,63.98,36.200001,248.059998,845.039978,136.990005,12.92
01/03/2017,239.779999,64.940002,35.93,252.710007,853.080017,139.789993,12.54
02/03/2017,238.270004,64.010002,35.91,251.059998,848.909973,138.960007,11.81
03/03/2017,238.419998,64.25,35.900002,252.889999,849.880005,139.779999,10.96
06/03/2017,237.710007,64.269997,35.57,252.009995,846.609985,139.339996,11.24
07/03/2017,237,64.400002,35.799999,250.899994,846.02002,139.520004,11.45
08/03/2017,236.559998,64.989998,35.619999,250.240005,850.5,139,11.86
09/03/2017,236.860001,64.730003,35.82,250.179993,853,138.679993,12.3
10/03/2017,237.690002,64.93,35.91,248.380005,852.460022,139.139999,11.66
13/03/2017,237.809998,64.709999,35.16,248.160004,854.590027,139.199997,11.35
14/03/2017,236.899994,64.410004,35.18,247.720001,852.530029,138.990005,12.3
15/03/2017,238.949997,64.75,35.099998,246.779999,852.969971,140.460007,11.63
16/03/2017,238.479996,64.639999,35.139999,248.220001,853.419983,140.690002,11.21
17/03/2017,237.029999,64.870003,35.27,243.940002,852.309998,139.990005,11.28
20/03/2017,236.770004,64.93,35.43,242.139999,856.969971,141.460007,11.34
21/03/2017,233.729996,64.209999,35.040001,233,843.200012,139.839996,12.47
22/03/2017,234.279999,65.029999,35.369999,231.070007,848.059998,141.419998,12.81
23/03/2017,234.029999,64.870003,35.27,231.899994,847.380005,140.919998,13.12
24/03/2017,233.860001,64.980003,35.16,228.410004,845.609985,140.639999,12.96
27/03/2017,233.619995,65.099998,35.389999,225.479996,846.820007,140.880005,12.5
28/03/2017,235.320007,65.290001,35.599998,229.330002,856,143.800003,11.53
29/03/2017,235.539993,65.470001,35.57,228.449997,874.320007,144.119995,11.42
30/03/2017,236.289993,65.709999,35.75,231.220001,876.340027,143.929993,11.54
31/03/2017,235.740005,65.860001,36.07,229.720001,886.539978,143.660004,12.37
03/04/2017,235.330002,65.550003,36.16,228.960007,891.51001,143.699997,12.38
04/04/2017,235.479996,65.730003,36.279999,229.259995,906.830017,144.770004,11.79
05/04/2017,234.779999,65.559998,36.220001,227.660004,909.280029,144.020004,12.89
06/04/2017,235.440002,65.730003,36.029999,228.639999,898.280029,143.660004,12.39
07/04/2017,235.199997,65.68,36.029999,227.880005,894.880005,143.339996,12.87
10/04/2017,235.339996,65.529999,35.799999,228.889999,907.039978,143.169998,14.05
11/04/2017,235.059998,65.480003,35.740002,227.740005,902.359985,141.630005,15.07
12/04/2017,234.029999,65.230003,35.630001,225.75,896.22998,141.800003,15.77
13/04/2017,232.509995,64.949997,35.25,223.320007,884.669983,141.050003,15.96
17/04/2017,234.570007,65.480003,35.48,226.259995,901.98999,141.830002,14.66
18/04/2017,233.869995,65.389999,35.77,215.589996,903.780029,141.199997,14.42
19/04/2017,233.440002,65.040001,35.91,214.089996,899.200012,140.679993,14.93
20/04/2017,235.339996,65.5,36.18,218.059998,902.059998,142.440002,14.15
21/04/2017,234.589996,66.400002,36.32,216.860001,898.530029,142.270004,14.63
24/04/2017,237.169998,67.529999,36.75,223.220001,907.409973,143.639999,10.84
25/04/2017,238.550003,67.919998,36.869999,226.630005,907.619995,144.529999,10.76
26/04/2017,238.399994,67.830002,36.93,226.199997,909.289978,143.679993,10.85
27/04/2017,238.600006,68.269997,37.43,225.809998,918.380005,143.789993,10.36
28/04/2017,238.080002,68.459999,36.150002,223.800003,924.98999,143.649994,10.82
01/05/2017,238.679993,69.410004,36.310001,224.850006,948.22998,146.580002,10.11
02/05/2017,238.770004,69.300003,36.970001,225.119995,946.940002,147.509995,10.59
03/05/2017,238.479996,69.080002,36.98,226.309998,941.030029,147.059998,10.68
04/05/2017,238.759995,68.809998,36.849998,226.589996,937.530029,146.529999,10.46
05/05/2017,239.699997,69,36.82,226.869995,934.150024,148.960007,10.57
08/05/2017,239.660004,68.940002,36.540001,225.029999,949.039978,153.009995,9.77
09/05/2017,239.440002,69.040001,36.369999,223.759995,952.820007,153.990005,9.96
10/05/2017,239.869995,69.309998,36.009998,224.880005,948.950012,153.259995,10.21
11/05/2017,239.380005,68.459999,35.689999,224.759995,947.619995,153.949997,10.6
12/05/2017,238.979996,68.379997,35.529999,222.820007,961.349976,156.100006,10.4
15/05/2017,240.300003,68.43,35.630001,225.119995,957.969971,155.699997,10.42
16/05/2017,240.080002,69.410004,35.82,225.600006,966.070007,155.470001,10.65
17/05/2017,235.820007,67.480003,35.040001,213.720001,944.76001,150.25,15.59
18/05/2017,236.770004,67.709999,35.220001,215.160004,958.48999,152.539993,14.66
19/05/2017,238.309998,67.690002,35.400002,215.389999,959.840027,153.059998,12.04
22/05/2017,239.520004,68.449997,35.77,216.020004,970.669983,153.990005,10.93
23/05/2017,240.050003,68.68,35.860001,219.639999,971.539978,153.800003,10.72
24/05/2017,240.610001,68.769997,36.119999,223.830002,980.349976,153.339996,10.02
25/05/2017,241.759995,69.620003,36.259998,222.470001,993.380005,153.869995,9.99
26/05/2017,241.710007,69.959999,36.259998,223.529999,995.780029,153.610001,9.81
30/05/2017,241.5,70.410004,36.18,218.419998,996.700012,153.669998,10.38
31/05/2017,241.440002,69.839996,36.110001,211.259995,994.619995,152.759995,10.41
01/06/2017,243.360001,70.099998,36.119999,215.009995,995.950012,153.179993,9.89
02/06/2017,244.169998,71.760002,36.32,213.309998,1006.72998,155.449997,9.75
05/06/2017,243.990005,72.279999,36.34,213.990005,1011.340027,153.929993,10.07
06/06/2017,243.210007,72.519997,36.130001,214.529999,1003,154.449997,10.45
07/06/2017,243.660004,72.389999,36.259998,215.779999,1010.070007,155.369995,10.39
08/06/2017,243.779999,71.949997,36.48,218.759995,1010.27002,154.990005,10.16
09/06/2017,243.410004,70.32,35.709999,222.440002,978.309998,148.979996,10.7
12/06/2017,243.360001,69.779999,35.73,221.910004,964.909973,145.419998,11.46
13/06/2017,244.550003,70.650002,35.880001,224.199997,980.789978,146.589996,10.42
14/06/2017,244.240005,70.269997,35.529999,226.509995,976.469971,145.160004,10.64
15/06/2017,243.770004,69.900002,35.310001,223.229996,964.169983,144.289993,10.9
16/06/2017,242.639999,70,35.209999,221.809998,987.710022,142.270004,10.38
19/06/2017,244.660004,70.870003,35.509998,226.130005,995.169983,146.339996,10.37
20/06/2017,243.009995,69.910004,34.860001,225.100006,992.590027,145.009995,10.86
21/06/2017,242.949997,70.269997,34.580002,222.490005,1002.22998,145.869995,10.75
22/06/2017,242.839996,70.260002,34.360001,219.770004,1001.299988,145.630005,10.48
23/06/2017,243.130005,71.209999,34.189999,217.190002,1003.73999,146.279999,10.02
26/06/2017,243.289993,70.529999,34.07,220.440002,993.97998,145.820007,9.9
27/06/2017,241.330002,69.209999,33.650002,220.279999,976.780029,143.729996,11.06
28/06/2017,243.490005,69.800003,34.200001,223.220001,990.330017,145.830002,10.03
29/06/2017,241.350006,68.489998,33.540001,224.410004,975.929993,143.679993,11.44
30/06/2017,241.800003,68.93,33.740002,221.899994,968,144.020004,11.18
03/07/2017,242.210007,68.169998,33.459999,227.279999,953.659973,143.5,11.22
05/07/2017,242.770004,69.080002,34.34,228.039993,971.400024,144.089996,11.07
06/07/2017,240.550003,68.57,33.630001,226.690002,965.140015,142.729996,12.54
07/07/2017,242.110001,69.459999,33.880001,225.279999,978.76001,144.179993,11.19
10/07/2017,242.369995,69.980003,33.650002,225.839996,996.469971,145.059998,11.11
11/07/2017,242.190002,69.989998,33.919998,226.949997,994.130005,145.529999,10.89
12/07/2017,244.009995,71.150002,34.25,227.389999,1006.51001,145.740005,10.3
13/07/2017,244.419998,71.769997,34.240002,230.399994,1000.630005,147.770004,9.9
14/07/2017,245.559998,72.779999,34.68,228.600006,1001.809998,149.039993,9.51
17/07/2017,245.529999,73.349998,34.470001,229.259995,1010.039978,149.559998,9.82
18/07/2017,245.660004,73.300003,34.529999,223.309998,1024.449951,150.080002,9.89
19/07/2017,246.990005,73.860001,34.560001,222.869995,1026.869995,151.020004,9.79
20/07/2017,247.100006,74.220001,34.75,222.300003,1028.699951,150.339996,9.58
21/07/2017,246.880005,73.790001,34.73,220.179993,1025.670044,150.270004,9.36
24/07/2017,246.820007,73.599998,34.5,218.179993,1038.949951,152.089996,9.43
25/07/2017,247.419998,74.190002,34.669998,221.580002,1039.869995,152.740005,9.43
26/07/2017,247.429993,74.050003,34.75,222.25,1052.800049,153.460007,9.6
27/07/2017,247.199997,73.160004,34.970001,221.479996,1046,150.559998,10.11
28/07/2017,246.910004,73.040001,35.310001,223.610001,1020.039978,149.5,10.29
31/07/2017,246.770004,72.699997,35.470001,225.330002,987.780029,148.729996,10.26
01/08/2017,247.320007,72.580002,36.349998,227,996.190002,150.050003,10.09
02/08/2017,247.440002,72.260002,36.639999,226.270004,995.890015,157.139999,10.28
03/08/2017,246.960007,72.150002,36.490002,223.990005,986.919983,155.570007,10.44
04/08/2017,247.410004,72.68,36.299999,229.789993,987.580017,156.389999,10.03
07/08/2017,247.869995,72.400002,36.43,232.919998,992.27002,158.809998,9.93
08/08/2017,247.259995,72.790001,36.41,232.050003,989.840027,160.080002,10.96
09/08/2017,247.25,72.470001,36.59,231.009995,982.01001,161.059998,11.11
10/08/2017,243.759995,71.410004,36.139999,225.5,956.919983,155.320007,16.040001
11/08/2017,244.119995,72.5,35.869999,224.149994,967.98999,157.479996,15.51
14/08/2017,246.539993,73.589996,36.34,227.360001,983.299988,159.850006,12.33
15/08/2017,246.509995,73.220001,36,227.589996,982.73999,161.600006,12.04
16/08/2017,246.940002,73.650002,35.810001,225.610001,978.179993,160.949997,11.74
17/08/2017,243.089996,72.400002,35.169998,221.419998,960.570007,157.860001,15.55
18/08/2017,242.710007,72.489998,35.009998,222.149994,958.469971,157.5,14.26
21/08/2017,242.899994,72.150002,34.919998,220.789993,953.289978,157.210007,13.19
22/08/2017,245.440002,73.160004,34.650002,223.580002,966.900024,159.779999,11.35
23/08/2017,244.559998,72.720001,34.66,222.740005,958,159.979996,12.25
24/08/2017,243.990005,72.690002,34.709999,222.990005,952.450012,159.270004,12.23
25/08/2017,244.559998,72.82,34.669998,222.470001,945.26001,159.860001,11.28
28/08/2017,244.570007,72.830002,34.650002,220.350006,946.02002,161.470001,11.32
29/08/2017,244.850006,73.050003,34.73,219.960007,954.059998,162.910004,11.7
30/08/2017,246.009995,74.010002,34.889999,222.419998,967.590027,163.350006,11.22
31/08/2017,247.490005,74.769997,35.07,223.740005,980.599976,164,10.59
01/09/2017,247.839996,73.940002,35.09,225.880005,978.25,164.050003,10.13
05/09/2017,246.059998,73.610001,35.02,217.779999,965.27002,162.080002,12.23
06/09/2017,246.899994,73.400002,35.759998,218.830002,967.799988,161.910004,11.63
07/09/2017,246.869995,74.339996,35.540001,215.839996,979.469971,161.259995,11.55
08/09/2017,246.580002,73.980003,35.189999,217.210007,965.900024,158.630005,12.12
11/09/2017,249.210007,74.760002,35.77,221.059998,977.960022,161.5,10.73
12/09/2017,250.050003,74.68,36.09,225.949997,982.580017,160.860001,10.58
13/09/2017,250.169998,75.209999,36.330002,226.559998,999.599976,159.649994,10.5
14/09/2017,250.089996,74.769997,36.48,226.850006,992.210022,158.279999,10.44
15/09/2017,249.190002,75.309998,37,225.220001,986.789978,159.880005,10.17
18/09/2017,249.720001,75.160004,37,227.529999,974.190002,158.669998,10.15
19/09/2017,249.970001,75.440002,37.23,228.910004,969.859985,158.729996,10.18
20/09/2017,250.059998,74.940002,37.07,229.789993,973.210022,156.070007,9.78
21/09/2017,249.389999,74.209999,37.200001,231.289993,964.650024,153.389999,9.67
22/09/2017,249.440002,74.410004,37.18,231.029999,955.099976,151.889999,9.59
25/09/2017,248.929993,73.260002,37.16,230.259995,939.789978,150.550003,10.21
26/09/2017,249.080002,73.260002,37.470001,229.940002,938.599976,153.139999,10.17
27/09/2017,250.050003,73.849998,37.540001,234.759995,950.869995,154.229996,9.87
28/09/2017,250.350006,73.870003,37.830002,235.470001,956.400024,153.279999,9.55
29/09/2017,251.229996,74.489998,38.080002,237.190002,961.349976,154.119995,9.51
02/10/2017,252.320007,74.610001,39.040001,240.649994,959.190002,153.809998,9.45
03/10/2017,252.860001,74.260002,39.380001,241.619995,957.099976,154.479996,9.51
04/10/2017,253.160004,74.690002,39.34,240.309998,965.450012,153.479996,9.63
05/10/2017,254.660004,75.970001,39.529999,246.059998,980.849976,155.389999,9.19
06/10/2017,254.369995,76,39.630001,246.020004,989.580017,155.300003,9.65
09/10/2017,253.949997,76.290001,39.860001,242.800003,990.98999,155.839996,10.33
10/10/2017,254.619995,76.290001,39.650002,242.600006,987.200012,155.899994,10.08
11/10/2017,255.020004,76.419998,39.299999,242.399994,995,156.550003,9.85
12/10/2017,254.639999,77.120003,39.189999,239.800003,1000.929993,156,9.91
13/10/2017,254.949997,77.489998,39.669998,238.529999,1002.940002,156.990005,9.61
16/10/2017,255.289993,77.650002,39.759998,242.410004,1006.340027,159.880005,9.91
17/10/2017,255.470001,77.589996,39.790001,236.089996,1009.130005,160.470001,10.31
18/10/2017,255.720001,77.610001,40.25,242.029999,997,159.759995,10.07
19/10/2017,255.789993,77.910004,40.09,239.990005,986.609985,155.979996,10.05
20/10/2017,257.109985,78.809998,40.43,244.729996,982.909973,156.25,9.97
23/10/2017,256.109985,78.830002,40.830002,242.130005,966.299988,156.169998,11.07
24/10/2017,256.559998,78.860001,40.950001,244.839996,975.900024,157.100006,11.16
25/10/2017,255.289993,78.629997,40.779999,241.710007,972.909973,156.410004,11.23
26/10/2017,255.619995,78.760002,41.349998,241.720001,972.429993,157.410004,11.3
27/10/2017,257.709991,83.809998,44.400002,241.710007,1100.949951,163.050003,9.8
30/10/2017,256.75,83.889999,44.369999,240.889999,1110.849976,166.720001,10.5
31/10/2017,257.149994,83.18,45.490002,242.479996,1105.280029,169.039993,10.18
01/11/2017,257.48999,83.18,46.709999,244.259995,1103.680054,166.889999,10.2
02/11/2017,257.589996,84.050003,47.099998,246.880005,1094.219971,168.110001,9.93
03/11/2017,258.450012,84.139999,46.34,244.399994,1111.599976,172.5,9.14
06/11/2017,258.850006,84.470001,46.700001,243.490005,1120.660034,174.25,9.4
07/11/2017,258.670013,84.269997,46.779999,239.809998,1123.170044,174.809998,9.89
08/11/2017,259.109985,84.559998,46.700001,241.25,1132.880005,176.240005,9.78
09/11/2017,258.170013,84.089996,46.299999,240.789993,1129.130005,175.880005,10.5
10/11/2017,258.089996,83.870003,45.580002,240.149994,1125.349976,174.669998,11.29
13/11/2017,258.329987,83.93,45.75,240.270004,1129.170044,173.970001,11.5
14/11/2017,257.730011,84.050003,45.860001,237.240005,1136.839966,171.339996,11.59
15/11/2017,256.440002,82.980003,45.459999,237.610001,1126.689941,169.080002,13.13
16/11/2017,258.619995,83.199997,45.650002,239.369995,1137.290039,171.100006,11.76
17/11/2017,257.859985,82.400002,44.630001,238.020004,1129.880005,170.149994,11.43
20/11/2017,258.299988,82.529999,44.619999,238.130005,1126.310059,169.979996,10.65
21/11/2017,259.98999,83.720001,44.939999,238.020004,1139.48999,173.139999,9.73
22/11/2017,259.76001,83.110001,44.650002,236.429993,1156.160034,174.960007,9.88
24/11/2017,260.359985,83.260002,44.75,235.949997,1186,174.970001,9.67
27/11/2017,260.230011,83.870003,44.490002,235.110001,1195.829956,174.089996,9.87
28/11/2017,262.869995,84.879997,44.73,239.410004,1193.599976,173.070007,10.03
29/11/2017,262.709991,83.339996,43.950001,241.360001,1161.27002,169.479996,10.7
30/11/2017,265.01001,84.169998,44.84,247.639999,1176.75,171.850006,11.28
01/12/2017,264.459991,84.260002,44.68,248.949997,1162.349976,171.050003,11.43
04/12/2017,264.140015,81.080002,44.490002,250.649994,1133.949951,169.800003,11.68
05/12/2017,263.190002,81.589996,43.439999,248.330002,1141.569946,169.639999,11.33
06/12/2017,263.23999,82.779999,43.450001,245.949997,1152.349976,169.009995,11.02
07/12/2017,264.070007,82.489998,43.080002,248.559998,1159.790039,169.320007,10.16
08/12/2017,265.51001,84.160004,43.349998,250.350006,1162,169.369995,9.58
11/12/2017,266.309998,85.230003,43.66,250.130005,1168.920044,172.669998,9.34
12/12/2017,266.779999,85.580002,43.330002,257.679993,1165.079956,171.699997,9.92
13/12/2017,266.75,85.349998,43.34,255.559998,1164.130005,172.270004,10.18
14/12/2017,265.660004,84.690002,43.259998,255.479996,1174.26001,172.220001,10.49
15/12/2017,266.51001,86.849998,44.560001,257.170013,1179.140015,173.970001,9.42
18/12/2017,268.200012,86.379997,46.259998,260.019989,1190.579956,176.419998,9.53
19/12/2017,267.170013,85.830002,47.040001,256.480011,1187.380005,174.539993,10.03
20/12/2017,267.029999,85.519997,47.560001,255.179993,1177.619995,174.350006,9.72
21/12/2017,267.579987,85.5,46.759998,261.01001,1174.76001,175.009995,9.62
22/12/2017,267.51001,85.510002,46.700001,258.970001,1168.359985,175.009995,9.9
26/12/2017,267.190002,85.400002,46.080002,257.720001,1176.76001,170.570007,10.25
27/12/2017,267.320007,85.709999,46.110001,255.949997,1182.26001,170.600006,10.47
28/12/2017,267.869995,85.720001,46.220001,256.5,1186.099976,171.080002,10.18
29/12/2017,266.859985,85.540001,46.16,254.759995,1169.469971,169.229996,11.04
02/01/2018,268.769989,85.949997,46.849998,255.669998,1189.01001,172.259995,9.77
03/01/2018,270.470001,86.349998,45.259998,253.289993,1204.199951,172.229996,9.15
04/01/2018,271.609985,87.110001,44.43,256.829987,1209.589966,173.029999,9.22
05/01/2018,273.420013,88.190002,44.740002,255.520004,1229.140015,175,9.22
08/01/2018,273.920013,88.279999,44.740002,251.809998,1246.869995,174.350006,9.52
09/01/2018,274.540009,88.220001,43.619999,253.940002,1252.699951,174.330002,10.08
10/01/2018,274.119995,87.82,42.5,254.330002,1254.329956,174.289993,9.82
11/01/2018,276.119995,88.080002,43.41,255.130005,1276.680054,175.279999,9.88
12/01/2018,277.920013,89.599998,43.240002,257.029999,1305.199951,177.089996,10.16
16/01/2018,276.970001,88.349998,43.139999,258.459991,1304.859985,176.190002,11.66
17/01/2018,279.609985,90.139999,44.389999,253.649994,1295,179.100006,11.91
18/01/2018,279.140015,90.099998,44.48,250.970001,1293.319946,179.259995,12.22
19/01/2018,280.410004,90,44.82,256.119995,1294.579956,178.460007,11.27
22/01/2018,282.690002,91.610001,45.75,261.519989,1327.310059,177,11.03
23/01/2018,283.290009,91.900002,46.060001,260.089996,1362.540039,177.039993,11.1
24/01/2018,283.179993,91.82,45.509998,265.679993,1357.51001,174.220001,11.47
25/01/2018,283.299988,92.330002,45.299999,269.029999,1377.949951,171.110001,11.58
26/01/2018,286.579987,94.059998,50.080002,268.140015,1402.050049,171.509995,11.08
29/01/2018,284.679993,93.919998,49.98,272.480011,1417.680054,167.960007,13.84
30/01/2018,281.76001,92.739998,48.790001,268.940002,1437.819946,166.970001,14.79
31/01/2018,281.899994,95.010002,48.139999,267.890015,1450.890015,167.429993,13.54
01/02/2018,281.579987,94.260002,47.650002,272.230011,1390,167.779999,13.47
02/02/2018,275.450012,91.779999,46.150002,260.040009,1429.949951,160.5,17.309999
05/02/2018,263.929993,88,44.52,249.110001,1390,156.490005,37.32
06/02/2018,269.130005,91.330002,44.91,258.700012,1442.839966,163.029999,29.98
07/02/2018,267.670013,89.610001,45.200001,257.100006,1416.780029,159.539993,27.73
08/02/2018,257.630005,85.010002,42.75,246.350006,1350.5,155.149994,33.459999
09/02/2018,261.5,88.18,43.950001,249.300003,1339.599976,156.410004,29.059999
12/02/2018,265.339996,89.129997,44.830002,253.160004,1386.22998,162.710007,25.610001
13/02/2018,266,89.830002,44.459999,255.529999,1414.51001,164.339996,24.969999
14/02/2018,269.589996,90.809998,45.380001,262.579987,1451.050049,167.369995,19.26
15/02/2018,273.029999,92.660004,45.919998,267.679993,1461.76001,172.990005,19.129999
16/02/2018,273.109985,92,45.560001,267.619995,1448.689941,172.429993,19.459999
20/02/2018,271.399994,92.720001,46.32,264.890015,1468.349976,171.850006,20.6
21/02/2018,270.049988,91.489998,45.939999,263.399994,1482.920044,171.070007,20.02
22/02/2018,270.399994,91.730003,45.799999,261.429993,1485.339966,172.5,18.719999
23/02/2018,274.709991,94.059998,47.73,266.769989,1500,175.5,16.49
26/02/2018,277.899994,95.419998,49.110001,271.26001,1521.949951,178.970001,15.8
27/02/2018,274.429993,94.199997,49.91,267.929993,1511.97998,178.389999,18.59
28/02/2018,271.649994,93.769997,49.290001,262.929993,1512.449951,178.119995,19.85
01/03/2018,267.700012,92.849998,47.84,256.779999,1493.449951,175,22.469999
02/03/2018,269.079987,93.050003,48.98,258.119995,1500.25,176.210007,19.59
05/03/2018,272.190002,93.639999,49.75,263.119995,1523.609985,176.820007,18.73
06/03/2018,272.880005,93.32,50.709999,266.929993,1537.640015,176.669998,18.360001
07/03/2018,272.779999,93.860001,51.32,265.350006,1545,175.029999,17.76
08/03/2018,274.100006,94.43,50.740002,266.339996,1551.859985,176.940002,16.540001
09/03/2018,278.869995,96.540001,52.189999,270.769989,1578.890015,179.979996,14.64
12/03/2018,278.519989,96.769997,51.52,273.380005,1598.390015,181.720001,15.78
13/03/2018,276.720001,94.410004,51.779999,268.529999,1588.180054,179.970001,16.35
14/03/2018,275.299988,93.849998,51.860001,264.429993,1591,178.440002,17.23
15/03/2018,275,94.18,50.880001,266.609985,1582.319946,178.649994,16.59
16/03/2018,274.200012,94.599998,51.169998,267.600006,1571.680054,178.020004,15.8
19/03/2018,270.48999,92.889999,50.830002,262.529999,1544.930054,175.300003,19.02
20/03/2018,270.950012,93.129997,51.549999,263.190002,1586.51001,175.240005,18.200001
21/03/2018,270.429993,92.480003,51.560001,261.850006,1581.859985,171.270004,17.860001
22/03/2018,263.670013,89.790001,50.830002,252.600006,1544.920044,168.850006,23.34
23/03/2018,258.049988,87.18,49.360001,245.259995,1495.560059,164.940002,24.870001
26/03/2018,265.109985,93.779999,52.48,254.880005,1555.859985,172.770004,21.030001
27/03/2018,260.600006,89.470001,51.189999,247.259995,1497.050049,168.339996,22.5
28/03/2018,259.829987,89.389999,49.599998,249.369995,1431.420044,166.479996,22.870001
29/03/2018,263.149994,91.269997,52.080002,251.860001,1447.339966,167.779999,19.969999
02/04/2018,257.470001,88.519997,48.919998,247.350006,1371.98999,166.679993,23.620001
03/04/2018,260.769989,89.709999,49.75,250.580002,1392.050049,168.389999,21.1
04/04/2018,263.559998,92.330002,49.990002,252.619995,1410.569946,171.610001,20.059999
05/04/2018,265.640015,92.379997,50.380001,255.809998,1451.75,172.800003,18.940001
06/04/2018,259.720001,90.230003,48.790001,249.970001,1405.22998,168.380005,21.49
09/04/2018,261,90.769997,49.549999,252.190002,1406.079956,170.050003,21.77
10/04/2018,265.149994,92.879997,51.27,256.570007,1436.219971,173.25,20.469999
11/04/2018,263.76001,91.860001,51.099998,252.940002,1427.050049,172.440002,20.24
12/04/2018,265.929993,93.580002,52.720001,259.589996,1448.5,174.139999,18.49
13/04/2018,265.149994,93.080002,51.860001,255.919998,1430.790039,174.729996,17.41
16/04/2018,267.329987,94.169998,52.400002,257.880005,1441.5,175.820007,16.559999
17/04/2018,270.190002,96.07,53.540001,253.630005,1503.829956,178.240005,15.25
18/04/2018,270.390015,96.440002,53.610001,254,1527.839966,177.839996,15.6
19/04/2018,268.890015,96.110001,52.220001,254.169998,1556.910034,172.800003,15.96
20/04/2018,266.609985,95,51.529999,251.960007,1527.48999,165.720001,16.879999
23/04/2018,266.570007,95.349998,51.099998,246.669998,1517.859985,165.240005,16.34
24/04/2018,262.980011,93.120003,51.450001,242.490005,1460.089966,162.940002,18.02
25/04/2018,263.630005,92.309998,51.380001,239.229996,1460.170044,163.649994,17.84
26/04/2018,266.309998,94.260002,53.049999,240.089996,1517.959961,164.220001,16.24
27/04/2018,266.559998,95.82,52.73,239.800003,1572.619995,162.320007,15.41
30/04/2018,264.51001,93.519997,51.619999,238.330002,1566.130005,165.259995,15.93
01/05/2018,264.980011,95,53.330002,236.669998,1582.26001,169.100006,15.49
02/05/2018,263.200012,93.510002,52.310001,234.050003,1569.680054,176.570007,15.97
03/05/2018,262.619995,94.07,52.279999,233.410004,1572.079956,176.889999,15.9
04/05/2018,266.019989,95.160004,52.779999,234.940002,1580.949951,183.830002,14.77
07/05/2018,266.920013,96.220001,53.330002,237.199997,1600.140015,185.160004,14.75
08/05/2018,266.920013,95.809998,53.630001,237,1592.390015,186.050003,14.71
09/05/2018,269.5,96.940002,54.34,241.729996,1608,187.360001,13.42
10/05/2018,272.019989,97.910004,54.98,243.440002,1609.079956,190.039993,13.23
11/05/2018,272.850006,97.699997,54.669998,242.919998,1602.910034,188.589996,12.65
14/05/2018,272.980011,98.029999,54.900002,243.910004,1601.540039,188.149994,12.93
15/05/2018,271.100006,97.32,53.919998,241.559998,1576.119995,186.440002,14.63
16/05/2018,272.23999,97.150002,54.639999,240.960007,1587.280029,188.179993,13.42
17/05/2018,272.01001,96.18,54.810001,239.100006,1581.76001,186.990005,13.43
18/05/2018,271.329987,96.360001,53.5,237,1574.369995,186.309998,13.42
21/05/2018,273.369995,97.599998,54.32,237.699997,1585.459961,187.630005,13.08
22/05/2018,272.609985,97.5,54.450001,238,1581.400024,187.160004,13.22
23/05/2018,273.359985,98.660004,55.209999,237.809998,1601.859985,188.360001,12.58
